code6,name,industry,market_type,research_status,dqc_score,valuation_score,dividend_score,cashflow_score,dividend_yield,pe_ttm,pb,average_payout,cash_conversion,cash_coverage,dividend_stability,dividend_cagr,risk_flag_count,factor_status,factor_coverage
000020,深华发A,光学光电子,主板,普通观察,,20.9009,0.0000,49.2500,,128.6885,8.4852,0.0000,2.9708,,,,0,基础数据不足,0.9167
002955,鸿合科技,光学光电子,主板,普通观察,,29.1657,63.8533,43.9460,,478.1992,2.7452,0.3113,2.3286,3.9945,0.0657,0.7287,1,基础数据不足,0.9167
600157,永泰能源,电力,主板,价值陷阱复核,,46.1309,1.9008,71.9600,,197.7020,0.7336,0.0000,4.1716,57.3917,0.0000,,2,基础数据不足,0.9167
600455,博通股份,教育,主板,普通观察,,39.6877,0.0000,77.0187,,31.3647,4.2332,0.0000,3.0026,,,,0,基础数据不足,0.9167
600961,株冶集团,贵金属,主板,普通观察,,62.6481,0.0000,37.4062,,10.9536,5.3851,0.0000,1.4071,,,,0,基础数据不足,0.9167
688468,科美诊断,医疗器械,科创板,价值陷阱复核,,47.6143,56.8097,42.4786,,71.4064,1.7575,0.3347,1.3217,3.4568,0.2929,,2,基础数据不足,0.9167
000420,吉林化纤,化学纤维,主板,普通观察,,27.6483,0.0000,73.0475,,274.3842,2.0190,0.0000,7.5497,,,,1,基础数据不足,0.9167
000862,银星能源,电力,主板,普通观察,,32.4283,0.0000,49.9961,,-433.8653,1.1556,0.0000,6.1597,,,,1,基础数据不足,0.9167
001215,千味央厨,食品加工制造,主板,价值陷阱复核,,45.5885,2.1542,61.1739,,50.2681,1.6081,0.0000,1.5869,10.6954,0.0000,,2,基础数据不足,0.9167
300101,振芯科技,军工电子,创业板,普通观察,,8.2153,0.6980,19.0512,,-172.6142,4.5783,0.0000,0.8102,3.3300,0.0000,,1,基础数据不足,0.9167
300909,汇创达,光学光电子,创业板,价值陷阱复核,,17.8299,55.6301,43.7486,,1084.0816,4.9991,0.2767,1.4763,3.1664,0.2474,,2,基础数据不足,0.9167
600882,妙可蓝多,饮料制造,主板,普通观察,,33.6266,0.0000,62.2832,,74.9520,2.1673,0.0000,4.3898,,,,0,基础数据不足,0.9167
000526,学大教育,教育,主板,普通观察,,60.2111,0.0000,87.0000,,16.6877,3.5872,0.0000,3.7871,,,,0,基础数据不足,0.9167
300238,冠昊生物,医疗器械,创业板,普通观察,,14.5209,0.0000,72.7916,,172.2259,5.0747,0.0000,1.8075,,,,1,基础数据不足,0.9167
300298,三诺生物,医疗器械,创业板,价值陷阱复核,,35.7374,55.8420,73.1114,,64.6507,2.9145,0.3728,2.5849,5.9130,0.2906,,2,基础数据不足,0.9167
300411,金盾股份,专用设备,创业板,普通观察,,10.3873,0.0000,68.0875,,21304.7555,3.7761,0.0000,6.2698,,,,0,基础数据不足,0.9167
301293,三博脑科,医疗服务,创业板,普通观察,,25.0368,53.7407,74.8281,,217.2108,4.3197,0.1924,2.2366,10.8499,0.1841,,1,基础数据不足,0.9167
