date,equity,cash,position_value,exposure,total_return,drawdown,positions
2026-06-08,1.41292682,0.32327535,1.08965148,0.771202,0.412927,-0.07685,159259|159941|159994
2026-06-09,1.46955609,0.32327535,1.14628075,0.780018,0.469556,-0.039851,159259|159941|159994
2026-06-10,1.43502493,0.32327535,1.11174958,0.774725,0.435025,-0.062412,159259|159941|159994
2026-06-11,1.42838181,0.32327535,1.10510646,0.773677,0.428382,-0.066753,159259|159941|159994
2026-06-12,1.43518179,0.32327535,1.11190645,0.77475,0.435182,-0.06231,159259|159941|159994
2026-06-15,1.51134767,0.32327535,1.18807232,0.786101,0.511348,-0.012546,159259|159941|159994
2026-06-16,1.5330648,0.32327535,1.20978945,0.789131,0.533065,0.0,159259|159941|159994
2026-06-17,1.55738442,0.32327535,1.23410907,0.792424,0.557384,0.0,159259|159941|159994
2026-06-18,1.58266785,0.32327535,1.25939251,0.79574,0.582668,0.0,159259|159941|159994
2026-06-22,1.60144403,0.32327535,1.27816868,0.798135,0.601444,0.0,159259|159941|159994
2026-06-23,1.54701629,0.32327535,1.22374094,0.791033,0.547016,-0.033987,159259|159941|159994
2026-06-24,1.57535887,0.32327535,1.25208353,0.794793,0.575359,-0.016289,159259|159941|159994
2026-06-25,1.60464731,0.32327535,1.28137197,0.798538,0.604647,0.0,159259|159941|159994
2026-06-26,1.54666032,0.32327535,1.22338497,0.790985,0.54666,-0.036137,159259|159941|159994
2026-06-29,1.54186858,0.29919362,1.24267496,0.805954,0.541869,-0.039123,159259|159516|159994
2026-06-30,1.58519818,0.29919362,1.28600457,0.811258,0.585198,-0.012121,159259|159516|159994
2026-07-01,1.58519818,0.29919362,1.28600457,0.811258,0.585198,-0.012121,159259|159516|159994
